variavel;dominio;distinct;nchar_min;nchar_max;null;ano;mud_dom;mud_nchar
CNES;;43;7;7;FALSE;2014;FALSE;FALSE
CNES;;43;7;7;FALSE;2015;FALSE;FALSE
CNES;;44;7;7;FALSE;2016;FALSE;FALSE
CNES;;48;7;7;FALSE;2017;FALSE;FALSE
CNES;;48;7;7;FALSE;2018;FALSE;FALSE
CNES;;48;7;7;FALSE;2019;FALSE;FALSE
CNPJ;              , 01440590000136, 01440590000217, 49351786000423;4;14;14;FALSE;2008;FALSE;FALSE
CNPJ;              , 01440590000136, 01440590000217, 49351786000423;4;14;14;FALSE;2009;FALSE;FALSE
CNPJ;              , 01440590000136, 01440590000217, 49351786000423;4;14;14;FALSE;2010;FALSE;FALSE
CNPJ;              , 01440590000136, 01440590000217, 49351786000423;4;14;14;FALSE;2011;FALSE;FALSE
CNPJ;              , 01440590000136, 01440590000217, 49351786000423, 49351786001071;5;14;14;FALSE;2012;FALSE;FALSE
CNPJ;              , 01440590000136, 01440590000217, 49351786001071;4;14;14;FALSE;2013;FALSE;FALSE
CNPJ;              , 01440590000136, 49351786001071;3;14;14;FALSE;2014;FALSE;FALSE
CNPJ;              , 01440590000136, 49351786001071;3;14;14;FALSE;2015;FALSE;FALSE
CNPJ; ,               , 01440590000136, 49351786001071;4;1;14;FALSE;2016;FALSE;FALSE
CNPJ; , 01440590000136, 49351786001071;3;1;14;FALSE;2017;FALSE;FALSE
CNPJ; , 01440590000136, 49351786001071;3;1;14;FALSE;2018;FALSE;FALSE
CNPJ; , 01440590000136, 49351786001071;3;1;14;FALSE;2019;FALSE;FALSE
CNS_DIRETOR;NA;0;;;TRUE;2008;FALSE;FALSE
CNS_DIRETOR;NA;0;;;TRUE;2009;FALSE;FALSE
CNS_DIRETOR;NA;0;;;TRUE;2010;FALSE;FALSE
CNS_DIRETOR;NA;0;;;TRUE;2011;FALSE;FALSE
CNS_DIRETOR;NA;0;;;TRUE;2012;FALSE;FALSE
CNS_DIRETOR;NA;0;;;TRUE;2013;FALSE;FALSE
CNS_DIRETOR;NA;0;;;TRUE;2014;FALSE;FALSE
CNS_DIRETOR;NA;0;;;TRUE;2015;FALSE;FALSE
CNS_DIRETOR;NA;0;;;TRUE;2016;FALSE;FALSE
CNS_DIRETOR;NA;0;;;TRUE;2017;FALSE;FALSE
CNS_DIRETOR;NA;0;;;TRUE;2018;FALSE;FALSE
CNS_DIRETOR;NA;0;;;TRUE;2019;FALSE;FALSE
CNS_MEDICO;afa32ff392f261a6f7bbd6a58b4fa577, NA;1;32;32;FALSE;2008;FALSE;FALSE
CNS_MEDICO;NA;0;;;TRUE;2009;FALSE;FALSE
CNS_MEDICO;NA;0;;;TRUE;2010;FALSE;FALSE
CNS_MEDICO;NA;0;;;TRUE;2011;FALSE;FALSE
CNS_MEDICO;NA;0;;;TRUE;2012;FALSE;FALSE
CNS_MEDICO;NA;0;;;TRUE;2013;FALSE;FALSE
CNS_MEDICO;NA;0;;;TRUE;2014;FALSE;FALSE
CNS_MEDICO;NA;0;;;TRUE;2015;FALSE;FALSE
CNS_MEDICO;NA;0;;;TRUE;2016;FALSE;FALSE
CNS_MEDICO;NA;0;;;TRUE;2017;FALSE;FALSE
CNS_MEDICO;NA;0;;;TRUE;2018;FALSE;FALSE
CNS_MEDICO;NA;0;;;TRUE;2019;FALSE;FALSE
CNS_PASC;NA;0;;;TRUE;2008;FALSE;FALSE
CNS_PASC;NA;0;;;TRUE;2009;FALSE;FALSE
CNS_PASC;NA;0;;;TRUE;2010;FALSE;FALSE
CNS_PASC;NA;0;;;TRUE;2011;FALSE;FALSE
CNS_PASC;NA;0;;;TRUE;2012;FALSE;FALSE
CNS_PASC;NA;0;;;TRUE;2013;FALSE;FALSE
CNS_PASC;NA;0;;;TRUE;2014;FALSE;FALSE
CNS_PASC;NA;0;;;TRUE;2015;FALSE;FALSE
CNS_PASC;NA;0;;;TRUE;2016;FALSE;FALSE
CNS_PASC;NA;0;;;TRUE;2017;FALSE;FALSE
CNS_PASC;NA;0;;;TRUE;2018;FALSE;FALSE
CNS_PASC;NA;0;;;TRUE;2019;FALSE;FALSE
CNS_SOLICITANTE;NA;0;;;TRUE;2008;FALSE;FALSE
CNS_SOLICITANTE;NA;0;;;TRUE;2009;FALSE;FALSE
CNS_SOLICITANTE;NA;0;;;TRUE;2010;FALSE;FALSE
CNS_SOLICITANTE;NA;0;;;TRUE;2011;FALSE;FALSE
CNS_SOLICITANTE;NA;0;;;TRUE;2012;FALSE;FALSE
CNS_SOLICITANTE;NA;0;;;TRUE;2013;FALSE;FALSE
CNS_SOLICITANTE;NA;0;;;TRUE;2014;FALSE;FALSE
CNS_SOLICITANTE;NA;0;;;TRUE;2015;FALSE;FALSE
CNS_SOLICITANTE;NA;0;;;TRUE;2016;FALSE;FALSE
CNS_SOLICITANTE;NA;0;;;TRUE;2017;FALSE;FALSE
CNS_SOLICITANTE;NA;0;;;TRUE;2018;FALSE;FALSE
CNS_SOLICITANTE;NA;0;;;TRUE;2019;FALSE;FALSE
CO_APA_CATEND;  , 01, 02, 03, 04, 05;6;2;2;FALSE;2008;FALSE;FALSE
CO_APA_CATEND;  , 01, 02, 03, 04;5;2;2;FALSE;2009;FALSE;FALSE
CO_APA_CATEND;  , 01, 02, 03, 04, 05;6;2;2;FALSE;2010;FALSE;FALSE
CO_APA_CATEND;  , 01, 02, 03, 04, 06;6;2;2;FALSE;2011;FALSE;FALSE
CO_APA_CATEND;  , 01, 02, 03, 04, 05, 06;7;2;2;FALSE;2012;FALSE;FALSE
CO_APA_CATEND;01, 02, 03, 04, 06;5;2;2;FALSE;2013;FALSE;FALSE
CO_APA_CATEND;01, 02, 03, 04, 05, 06;6;2;2;FALSE;2014;FALSE;FALSE
CO_APA_CATEND;01, 02, 03, 04, 05, 06;6;2;2;FALSE;2015;FALSE;FALSE
CO_APA_CATEND;01, 02, 03, 04, 05, 06;6;2;2;FALSE;2016;FALSE;FALSE
CO_APA_CATEND;01, 02, 03, 04, 06;5;2;2;FALSE;2017;FALSE;FALSE
CO_APA_CATEND;01, 02, 03, 04, 06;5;2;2;FALSE;2018;FALSE;FALSE
CO_APA_CATEND;01, 02, 03, 04, 05, 06;6;2;2;FALSE;2019;FALSE;FALSE
CO_CID_PRINCIPAL;;601;4;4;FALSE;2008;FALSE;FALSE
CO_CID_PRINCIPAL;;509;4;4;FALSE;2009;FALSE;FALSE
CO_CID_PRINCIPAL;;535;4;4;FALSE;2010;FALSE;FALSE
CO_CID_PRINCIPAL;;540;4;4;FALSE;2011;FALSE;FALSE
CO_CID_PRINCIPAL;;525;4;4;FALSE;2012;FALSE;FALSE
CO_CID_PRINCIPAL;;335;4;4;FALSE;2013;FALSE;FALSE
CO_CID_PRINCIPAL;;393;4;4;FALSE;2014;FALSE;FALSE
CO_CID_PRINCIPAL;;404;4;4;FALSE;2015;FALSE;FALSE
CO_CID_PRINCIPAL;;385;4;4;FALSE;2016;FALSE;FALSE
CO_CID_PRINCIPAL;;438;4;4;FALSE;2017;FALSE;FALSE
CO_CID_PRINCIPAL;;431;4;4;FALSE;2018;FALSE;FALSE
CO_CID_PRINCIPAL;;422;4;4;FALSE;2019;FALSE;FALSE
CO_CID_SECUNDARIO;;191;4;4;FALSE;2008;FALSE;FALSE
CO_CID_SECUNDARIO;;191;4;4;FALSE;2009;FALSE;FALSE
CO_CID_SECUNDARIO;;212;4;4;FALSE;2010;FALSE;FALSE
CO_CID_SECUNDARIO;;254;4;4;FALSE;2011;FALSE;FALSE
CO_CID_SECUNDARIO;;270;4;4;FALSE;2012;FALSE;FALSE
CO_CID_SECUNDARIO;;126;4;4;FALSE;2013;FALSE;FALSE
CO_CID_SECUNDARIO;;113;4;4;FALSE;2014;FALSE;FALSE
CO_CID_SECUNDARIO;;53;4;4;FALSE;2015;FALSE;FALSE
CO_CID_SECUNDARIO;;49;4;4;FALSE;2016;FALSE;FALSE
CO_CID_SECUNDARIO;;96;4;4;FALSE;2017;FALSE;FALSE
CO_CID_SECUNDARIO;;95;4;4;FALSE;2018;FALSE;FALSE
CO_CID_SECUNDARIO;;87;4;4;FALSE;2019;FALSE;FALSE
CO_CLASSIFICACAO;NA;0;;;TRUE;2008;FALSE;FALSE
CO_CLASSIFICACAO;NA;0;;;TRUE;2009;FALSE;FALSE
CO_CLASSIFICACAO;NA;0;;;TRUE;2010;FALSE;FALSE
CO_CLASSIFICACAO;NA;0;;;TRUE;2011;FALSE;FALSE
CO_CLASSIFICACAO;   , 001, 002, 003, 004, 005, 014, NA;7;3;3;FALSE;2012;FALSE;FALSE
CO_CLASSIFICACAO;   , 001, 002, 003, 004, 005, 006, 007, 014, 116, 130, 149, 150;13;3;3;FALSE;2013;FALSE;FALSE
CO_CLASSIFICACAO;   , 001, 002, 003, 004, 005, 006, 010, 014;9;3;3;FALSE;2014;FALSE;FALSE
CO_CLASSIFICACAO;   , 001, 002, 003, 004, 005, 010, 014;8;3;3;FALSE;2015;FALSE;FALSE
CO_CLASSIFICACAO; ,    , 001, 002, 003, 004, 005, 010, 014;9;1;3;FALSE;2016;FALSE;FALSE
CO_CLASSIFICACAO; , 001, 002, 003, 004, 005, 010, 014;8;1;3;FALSE;2017;FALSE;FALSE
CO_CLASSIFICACAO; , 001, 002, 003, 004, 005, 010, 014;8;1;3;FALSE;2018;FALSE;FALSE
CO_CLASSIFICACAO; , 001, 002, 003, 004, 005, 010, 014, 015;9;1;3;FALSE;2019;FALSE;FALSE
CO_INST_REGISTRO;NA;0;;;TRUE;2008;FALSE;FALSE
CO_INST_REGISTRO;NA;0;;;TRUE;2009;FALSE;FALSE
CO_INST_REGISTRO;NA;0;;;TRUE;2010;FALSE;FALSE
CO_INST_REGISTRO;NA;0;;;TRUE;2011;FALSE;FALSE
CO_INST_REGISTRO;APA, NA;1;3;3;FALSE;2012;FALSE;FALSE
CO_INST_REGISTRO;APA;1;3;3;FALSE;2013;FALSE;FALSE
CO_INST_REGISTRO;APA;1;3;3;FALSE;2014;FALSE;FALSE
CO_INST_REGISTRO;APA;1;3;3;FALSE;2015;FALSE;FALSE
CO_INST_REGISTRO;APA;1;3;3;FALSE;2016;FALSE;FALSE
CO_INST_REGISTRO;APA;1;3;3;FALSE;2017;FALSE;FALSE
CO_INST_REGISTRO;APA;1;3;3;FALSE;2018;FALSE;FALSE
CO_INST_REGISTRO;APA;1;3;3;FALSE;2019;FALSE;FALSE
CO_MUNICIPIO_ENDERECO;;136;6;6;FALSE;2008;FALSE;FALSE
CO_MUNICIPIO_ENDERECO;;127;6;6;FALSE;2009;FALSE;FALSE
CO_MUNICIPIO_ENDERECO;;123;6;6;FALSE;2010;FALSE;FALSE
CO_MUNICIPIO_ENDERECO;;134;6;6;FALSE;2011;FALSE;FALSE
CO_MUNICIPIO_ENDERECO;;229;6;6;FALSE;2012;FALSE;FALSE
CO_MUNICIPIO_ENDERECO;;203;6;6;FALSE;2013;FALSE;FALSE
CO_MUNICIPIO_ENDERECO;;149;6;6;FALSE;2014;FALSE;FALSE
CO_MUNICIPIO_ENDERECO;;171;6;6;FALSE;2015;FALSE;FALSE
CO_MUNICIPIO_ENDERECO;;190;6;6;FALSE;2016;FALSE;FALSE
CO_MUNICIPIO_ENDERECO;;175;6;6;FALSE;2017;FALSE;FALSE
CO_MUNICIPIO_ENDERECO;;187;6;6;FALSE;2018;FALSE;FALSE
CO_MUNICIPIO_ENDERECO;;197;6;6;FALSE;2019;FALSE;FALSE
CO_MUNICIPIO_HOSPITAL;;37;6;6;FALSE;2008;FALSE;FALSE
CO_MUNICIPIO_HOSPITAL;;37;6;6;FALSE;2009;FALSE;FALSE
CO_MUNICIPIO_HOSPITAL;;42;6;6;FALSE;2010;FALSE;FALSE
CO_MUNICIPIO_HOSPITAL;;41;6;6;FALSE;2011;FALSE;FALSE
CO_MUNICIPIO_HOSPITAL;;44;6;6;FALSE;2012;FALSE;FALSE
CO_MUNICIPIO_HOSPITAL;270030, 270430, 270630, 270670, 270690, 270760, 270800, 270860, 270930;9;6;6;FALSE;2013;FALSE;FALSE
CO_MUNICIPIO_HOSPITAL;270030, 270430, 270630, 270640, 270670, 270800, 270860, 270930;8;6;6;FALSE;2014;FALSE;FALSE
CO_MUNICIPIO_HOSPITAL;270030, 270430, 270630, 270670, 270800, 270860, 270930;7;6;6;FALSE;2015;FALSE;FALSE
CO_MUNICIPIO_HOSPITAL;270030, 270430, 270630, 270670, 270800, 270860, 270930;7;6;6;FALSE;2016;FALSE;FALSE
CO_MUNICIPIO_HOSPITAL;270030, 270240, 270430, 270630, 270670, 270800, 270860, 270930;8;6;6;FALSE;2017;FALSE;FALSE
CO_MUNICIPIO_HOSPITAL;270030, 270240, 270430, 270630, 270670, 270800, 270860;7;6;6;FALSE;2018;FALSE;FALSE
CO_MUNICIPIO_HOSPITAL;270030, 270240, 270430, 270470, 270630, 270670, 270800, 270860;8;6;6;FALSE;2019;FALSE;FALSE
CO_PRD_ORG;APA;1;3;3;FALSE;2008;FALSE;FALSE
CO_PRD_ORG;APA;1;3;3;FALSE;2009;FALSE;FALSE
CO_PRD_ORG;APA;1;3;3;FALSE;2010;FALSE;FALSE
CO_PRD_ORG;APA;1;3;3;FALSE;2011;FALSE;FALSE
CO_PRD_ORG;APA, HOR;2;3;3;FALSE;2012;FALSE;FALSE
CO_PRD_ORG;APA, HOR;2;3;3;FALSE;2013;FALSE;FALSE
CO_PRD_ORG;APA;1;3;3;FALSE;2014;FALSE;FALSE
CO_PRD_ORG;APA, HOR;2;3;3;FALSE;2015;FALSE;FALSE
CO_PRD_ORG;APA, HOR;2;3;3;FALSE;2016;FALSE;FALSE
CO_PRD_ORG;APA, HOR;2;3;3;FALSE;2017;FALSE;FALSE
CO_PRD_ORG;APA, HOR;2;3;3;FALSE;2018;FALSE;FALSE
CO_PRD_ORG;APA, HOR;2;3;3;FALSE;2019;FALSE;FALSE
CO_PRD_RUB;2, 40005, 40010, 40012, 40016, 40017, 40018, 40026, 40032, 40043, 6;11;1;5;FALSE;2008;FALSE;FALSE
CO_PRD_RUB;2, 40016, 40017, 40032, 40043, 6;6;1;5;FALSE;2009;FALSE;FALSE
CO_PRD_RUB;2, 40016, 40017, 40032, 40043, 6;6;1;5;FALSE;2010;FALSE;FALSE
CO_PRD_RUB;2, 40016, 40017, 40032, 40043, 6;6;1;5;FALSE;2011;FALSE;FALSE
CO_PRD_RUB;2, 40007, 40015, 40016, 40017, 40018, 40032, 40050, 6;9;1;5;FALSE;2012;FALSE;FALSE
CO_PRD_RUB;2, 40007, 40009, 40015, 40016, 40017, 40018, 40032, 40035, 40050, 40051, 6;12;1;5;FALSE;2013;FALSE;FALSE
CO_PRD_RUB;2, 40007, 40009, 40015, 40016, 40017, 40018, 40032, 40050, 40063, 40064, 6;12;1;5;FALSE;2014;FALSE;FALSE
CO_PRD_RUB;2, 40007, 40009, 40015, 40016, 40017, 40018, 40032, 40050, 40063, 40064, 40066, 6;13;1;5;FALSE;2015;FALSE;FALSE
CO_PRD_RUB;2, 40007, 40009, 40015, 40016, 40017, 40032, 40063, 40064, 40066, 6;11;1;5;FALSE;2016;FALSE;FALSE
CO_PRD_RUB;2, 40007, 40009, 40015, 40016, 40017, 40032, 40063, 40064, 40066, 6;11;1;5;FALSE;2017;FALSE;FALSE
CO_PRD_RUB;2, 40017, 40032, 40063, 40066, 6;6;1;5;FALSE;2018;FALSE;FALSE
CO_PRD_RUB;2, 40017, 40032, 40038, 40063, 40066, 6;7;1;5;FALSE;2019;FALSE;FALSE
CO_PROCEDIMENTO_PRINCIPAL;;273;8;8;FALSE;2008;FALSE;FALSE
CO_PROCEDIMENTO_PRINCIPAL;;268;8;8;FALSE;2009;FALSE;FALSE
CO_PROCEDIMENTO_PRINCIPAL;;357;8;8;FALSE;2010;FALSE;FALSE
CO_PROCEDIMENTO_PRINCIPAL;;292;8;8;FALSE;2011;FALSE;FALSE
CO_PROCEDIMENTO_PRINCIPAL;;293;8;8;FALSE;2012;FALSE;FALSE
CO_PROCEDIMENTO_PRINCIPAL;;320;8;8;FALSE;2013;FALSE;FALSE
CO_PROCEDIMENTO_PRINCIPAL;;323;8;8;FALSE;2014;FALSE;FALSE
CO_PROCEDIMENTO_PRINCIPAL;;328;8;8;FALSE;2015;FALSE;FALSE
CO_PROCEDIMENTO_PRINCIPAL;;324;8;8;FALSE;2016;FALSE;FALSE
CO_PROCEDIMENTO_PRINCIPAL;;331;8;8;FALSE;2017;FALSE;FALSE
CO_PROCEDIMENTO_PRINCIPAL;;346;8;8;FALSE;2018;FALSE;FALSE
CO_PROCEDIMENTO_PRINCIPAL;;381;8;8;FALSE;2019;FALSE;FALSE
CO_PROCEDIMENTO_SECUNDARIO;;329;9;9;FALSE;2008;FALSE;FALSE
CO_PROCEDIMENTO_SECUNDARIO;;323;9;9;FALSE;2009;FALSE;FALSE
CO_PROCEDIMENTO_SECUNDARIO;;434;9;9;FALSE;2010;FALSE;FALSE
CO_PROCEDIMENTO_SECUNDARIO;;353;9;9;FALSE;2011;FALSE;FALSE
CO_PROCEDIMENTO_SECUNDARIO;;369;9;9;FALSE;2012;FALSE;FALSE
CO_PROCEDIMENTO_SECUNDARIO;;399;9;9;FALSE;2013;FALSE;FALSE
CO_PROCEDIMENTO_SECUNDARIO;;403;9;9;FALSE;2014;FALSE;FALSE
CO_PROCEDIMENTO_SECUNDARIO;;411;9;9;FALSE;2015;FALSE;FALSE
CO_PROCEDIMENTO_SECUNDARIO;;404;9;9;FALSE;2016;FALSE;FALSE
CO_PROCEDIMENTO_SECUNDARIO;;408;9;9;FALSE;2017;FALSE;FALSE
CO_PROCEDIMENTO_SECUNDARIO;;427;9;9;FALSE;2018;FALSE;FALSE
CO_PROCEDIMENTO_SECUNDARIO;;467;9;9;FALSE;2019;FALSE;FALSE
CO_RUBRICA;NA;0;;;TRUE;2008;FALSE;FALSE
CO_RUBRICA;NA;0;;;TRUE;2009;FALSE;FALSE
CO_RUBRICA;NA;0;;;TRUE;2010;FALSE;FALSE
CO_RUBRICA;NA;0;;;TRUE;2011;FALSE;FALSE
CO_RUBRICA;      , NA;1;6;6;FALSE;2012;FALSE;FALSE
CO_RUBRICA;      ;1;6;6;FALSE;2013;FALSE;FALSE
CO_RUBRICA;      ;1;6;6;FALSE;2014;FALSE;FALSE
CO_RUBRICA;      ;1;6;6;FALSE;2015;FALSE;FALSE
CO_RUBRICA; ,       ;2;1;6;FALSE;2016;FALSE;FALSE
CO_RUBRICA; , 040066;2;1;6;FALSE;2017;FALSE;FALSE
CO_RUBRICA; , 040066;2;1;6;FALSE;2018;FALSE;FALSE
CO_RUBRICA; , 040066;2;1;6;FALSE;2019;FALSE;FALSE
CO_SERVICO;NA;0;;;TRUE;2008;FALSE;FALSE
CO_SERVICO;NA;0;;;TRUE;2009;FALSE;FALSE
CO_SERVICO;NA;0;;;TRUE;2010;FALSE;FALSE
CO_SERVICO;NA;0;;;TRUE;2011;FALSE;FALSE
CO_SERVICO;   , 107, 115, 116, 117, 123, 125, 130, 131, 132, 149, 150, 164, NA;13;3;3;FALSE;2012;FALSE;FALSE
CO_SERVICO;   , 001, 005, 014, 107, 116, 117, 123, 125, 130, 131, 132, 135, 149, 150, 164;16;3;3;FALSE;2013;FALSE;FALSE
CO_SERVICO;   , 116, 117, 125, 130, 131, 132, 135, 149, 150, 164, 169;12;3;3;FALSE;2014;FALSE;FALSE
CO_SERVICO;   , 116, 117, 125, 130, 131, 132, 135, 149, 150, 151, 164, 169;13;3;3;FALSE;2015;FALSE;FALSE
CO_SERVICO; ,    , 116, 117, 125, 130, 131, 132, 135, 149, 150, 151, 164, 169;14;1;3;FALSE;2016;FALSE;FALSE
CO_SERVICO; , 116, 117, 125, 130, 131, 132, 135, 149, 150, 151, 164, 169;13;1;3;FALSE;2017;FALSE;FALSE
CO_SERVICO; , 116, 117, 125, 130, 131, 132, 135, 149, 150, 151, 164, 169;13;1;3;FALSE;2018;FALSE;FALSE
CO_SERVICO; , 116, 117, 125, 130, 131, 132, 135, 149, 150, 151, 164, 169;13;1;3;FALSE;2019;FALSE;FALSE
COMPETENCIA;200801, 200802, 200803, 200804, 200805, 200806, 200807, 200808, 200809, 200810, 200811, 200812;12;6;6;FALSE;2008;FALSE;FALSE
COMPETENCIA;200901, 200902, 200903, 200904, 200905, 200906, 200907, 200908, 200909, 200910, 200911, 200912;12;6;6;FALSE;2009;FALSE;FALSE
COMPETENCIA;201001, 201002, 201003, 201004, 201005, 201006, 201007, 201008, 201009, 201010, 201011, 201012;12;6;6;FALSE;2010;FALSE;FALSE
COMPETENCIA;201101, 201102, 201103, 201104, 201105, 201106, 201107, 201108, 201109, 201110, 201111, 201112;12;6;6;FALSE;2011;FALSE;FALSE
COMPETENCIA;201201, 201202, 201203, 201204, 201205, 201206, 201207, 201208, 201209, 201210, 201211, 201212;12;6;6;FALSE;2012;FALSE;FALSE
COMPETENCIA;201301, 201302, 201303, 201304, 201305, 201306, 201307, 201308, 201309, 201310, 201311, 201312;12;6;6;FALSE;2013;FALSE;FALSE
COMPETENCIA;201401, 201402, 201403, 201404, 201405, 201406, 201407, 201408, 201409, 201410, 201411, 201412;12;6;6;FALSE;2014;FALSE;FALSE
COMPETENCIA;201501, 201502, 201503, 201504, 201505, 201506, 201507, 201508, 201509, 201510, 201511, 201512;12;6;6;FALSE;2015;FALSE;FALSE
COMPETENCIA;201601, 201602, 201603, 201604, 201605, 201606, 201607, 201608, 201609, 201610, 201611, 201612;12;6;6;FALSE;2016;FALSE;FALSE
COMPETENCIA;201701, 201702, 201703, 201704, 201705, 201706, 201707, 201708, 201709, 201710, 201711, 201712;12;6;6;FALSE;2017;FALSE;FALSE
COMPETENCIA;201801, 201802, 201803, 201804, 201805, 201806, 201807, 201808, 201809, 201810, 201811, 201812;12;6;6;FALSE;2018;FALSE;FALSE
COMPETENCIA;201901, 201902, 201903, 201904, 201905, 201906, 201907, 201908;8;6;6;FALSE;2019;FALSE;FALSE
COMPLEMENTO_ENDERECO;NA;0;;;TRUE;2008;FALSE;FALSE
COMPLEMENTO_ENDERECO;NA;0;;;TRUE;2009;FALSE;FALSE
COMPLEMENTO_ENDERECO;NA;0;;;TRUE;2010;FALSE;FALSE
COMPLEMENTO_ENDERECO;NA;0;;;TRUE;2011;FALSE;FALSE
COMPLEMENTO_ENDERECO;NA;0;;;TRUE;2012;FALSE;FALSE
COMPLEMENTO_ENDERECO;NA;0;;;TRUE;2013;FALSE;FALSE
COMPLEMENTO_ENDERECO;NA;0;;;TRUE;2014;FALSE;FALSE
COMPLEMENTO_ENDERECO;NA;0;;;TRUE;2015;FALSE;FALSE
COMPLEMENTO_ENDERECO;NA;0;;;TRUE;2016;FALSE;FALSE
COMPLEMENTO_ENDERECO;NA;0;;;TRUE;2017;FALSE;FALSE
COMPLEMENTO_ENDERECO;NA;0;;;TRUE;2018;FALSE;FALSE
COMPLEMENTO_ENDERECO;NA;0;;;TRUE;2019;FALSE;FALSE
COMPLEXIDADE;0-NAO SE APLICA, 2-MEDIA COMPLEXIDADE, 3-ALTA COMPLEXIDADE;3;15;20;FALSE;2008;FALSE;FALSE
