variavel;dominio;distinct;nchar_min;nchar_max;null;ano;mud_dom;mud_nchar
CO_PROCEDIMENTO_REALIZADO;;628;9;9;FALSE;2019;FALSE;FALSE
CO_RMS;;955;4;4;FALSE;2008;FALSE;FALSE
CO_RMS;;982;4;4;FALSE;2009;FALSE;FALSE
CO_RMS;;988;4;4;FALSE;2010;FALSE;FALSE
CO_RMS;;1056;4;4;FALSE;2011;FALSE;FALSE
CO_RMS;;1056;4;4;FALSE;2012;FALSE;FALSE
CO_RMS;;1055;4;4;FALSE;2013;FALSE;FALSE
CO_RMS;;1061;4;4;FALSE;2014;FALSE;FALSE
CO_RMS;;1071;4;4;FALSE;2015;FALSE;FALSE
CO_RMS;;1079;4;4;FALSE;2016;FALSE;FALSE
CO_RMS;;1080;4;4;FALSE;2017;FALSE;FALSE
CO_RMS;;1088;4;4;FALSE;2018;FALSE;FALSE
CO_RMS;;1057;4;4;FALSE;2019;FALSE;FALSE
COMPETENCIA;200801, 200802, 200803, 200804, 200805, 200806, 200807, 200808, 200809, 200810, 200811, 200812;12;6;6;FALSE;2008;FALSE;FALSE
COMPETENCIA;200901, 200902, 200903, 200904, 200905, 200906, 200907, 200908, 200909, 200910, 200911, 200912;12;6;6;FALSE;2009;FALSE;FALSE
COMPETENCIA;201001, 201002, 201003, 201004, 201005, 201006, 201007, 201008, 201009, 201010, 201011, 201012;12;6;6;FALSE;2010;FALSE;FALSE
COMPETENCIA;201101, 201102, 201103, 201104, 201105, 201106, 201107, 201108, 201109, 201110, 201111, 201112;12;6;6;FALSE;2011;FALSE;FALSE
COMPETENCIA;201201, 201202, 201203, 201204, 201205, 201206, 201207, 201208, 201209, 201210, 201211, 201212;12;6;6;FALSE;2012;FALSE;FALSE
COMPETENCIA;201301, 201302, 201303, 201304, 201305, 201306, 201307, 201308, 201309, 201310, 201311, 201312;12;6;6;FALSE;2013;FALSE;FALSE
COMPETENCIA;201401, 201402, 201403, 201404, 201405, 201406, 201407, 201408, 201409, 201410, 201411, 201412;12;6;6;FALSE;2014;FALSE;FALSE
COMPETENCIA;201501, 201502, 201503, 201504, 201505, 201506, 201507, 201508, 201509, 201510, 201511, 201512;12;6;6;FALSE;2015;FALSE;FALSE
COMPETENCIA;201601, 201602, 201603, 201604, 201605, 201606, 201607, 201608, 201609, 201610, 201611, 201612;12;6;6;FALSE;2016;FALSE;FALSE
COMPETENCIA;201701, 201702, 201703, 201704, 201705, 201706, 201707, 201708, 201709, 201710, 201711, 201712;12;6;6;FALSE;2017;FALSE;FALSE
COMPETENCIA;201801, 201802, 201803, 201804, 201805, 201806, 201807, 201808, 201809, 201810, 201811, 201812;12;6;6;FALSE;2018;FALSE;FALSE
COMPETENCIA;201901, 201902, 201903, 201904, 201905, 201906, 201907, 201908, 201909;9;6;6;FALSE;2019;FALSE;FALSE
CONDICAO;EP, MN, PA, PG;4;2;2;FALSE;2008;FALSE;FALSE
CONDICAO;EP, MN, PG;3;2;2;FALSE;2009;FALSE;FALSE
CONDICAO;EP, MN, PG;3;2;2;FALSE;2010;FALSE;FALSE
CONDICAO;EP, MN, PG;3;2;2;FALSE;2011;FALSE;FALSE
CONDICAO;EP, MN, PG;3;2;2;FALSE;2012;FALSE;FALSE
CONDICAO;EP, MN, PG;3;2;2;FALSE;2013;FALSE;FALSE
CONDICAO;EP, MN, PG;3;2;2;FALSE;2014;FALSE;FALSE
CONDICAO;EP, MN, PG;3;2;2;FALSE;2015;FALSE;FALSE
CONDICAO;EP, PG;2;2;2;FALSE;2016;FALSE;FALSE
CONDICAO;EP, PG;2;2;2;FALSE;2017;FALSE;FALSE
CONDICAO;EP, PG;2;2;2;FALSE;2018;FALSE;FALSE
CONDICAO;EP, PG;2;2;2;FALSE;2019;FALSE;FALSE
DESC_CBO;;57;7;50;FALSE;2008;FALSE;FALSE
DESC_CBO;;37;7;50;FALSE;2009;FALSE;FALSE
DESC_CBO;;37;7;45;FALSE;2010;FALSE;FALSE
DESC_CBO;;57;7;53;FALSE;2011;FALSE;FALSE
DESC_CBO;;59;7;56;FALSE;2012;FALSE;FALSE
DESC_CBO;;63;7;74;FALSE;2013;FALSE;FALSE
DESC_CBO;;71;7;74;FALSE;2014;FALSE;FALSE
DESC_CBO;;72;7;74;FALSE;2015;FALSE;FALSE
DESC_CBO;;84;7;74;FALSE;2016;FALSE;FALSE
DESC_CBO;;91;7;74;FALSE;2017;FALSE;FALSE
DESC_CBO;;86;7;74;FALSE;2018;FALSE;FALSE
DESC_CBO;;90;7;74;FALSE;2019;FALSE;FALSE
DS_TP_FINANCIAMENTO;PAB;1;3;3;FALSE;2008;FALSE;FALSE
DS_TP_FINANCIAMENTO;PAB;1;3;3;FALSE;2009;FALSE;FALSE
DS_TP_FINANCIAMENTO;PAB;1;3;3;FALSE;2010;FALSE;FALSE
DS_TP_FINANCIAMENTO;MAC, PAB;2;3;3;FALSE;2011;FALSE;FALSE
DS_TP_FINANCIAMENTO;FAEC, MAC, PAB;3;3;4;FALSE;2012;FALSE;FALSE
DS_TP_FINANCIAMENTO;FAEC, MAC, PAB;3;3;4;FALSE;2013;FALSE;FALSE
DS_TP_FINANCIAMENTO;FAEC, MAC, PAB;3;3;4;FALSE;2014;FALSE;FALSE
DS_TP_FINANCIAMENTO;FAEC, MAC, PAB;3;3;4;FALSE;2015;FALSE;FALSE
DS_TP_FINANCIAMENTO;FAEC, MAC, PAB;3;3;4;FALSE;2016;FALSE;FALSE
DS_TP_FINANCIAMENTO;FAEC, MAC, PAB;3;3;4;FALSE;2017;FALSE;FALSE
DS_TP_FINANCIAMENTO;FAEC, MAC, PAB;3;3;4;FALSE;2018;FALSE;FALSE
DS_TP_FINANCIAMENTO;FAEC, MAC, PAB;3;3;4;FALSE;2019;FALSE;FALSE
DT_ATENDIMENTO;;454;8;8;FALSE;2008;FALSE;FALSE
DT_ATENDIMENTO;;633;8;8;FALSE;2009;FALSE;FALSE
DT_ATENDIMENTO;;495;8;8;FALSE;2010;FALSE;FALSE
DT_ATENDIMENTO;;684;8;8;FALSE;2011;FALSE;FALSE
DT_ATENDIMENTO;;631;8;8;FALSE;2012;FALSE;FALSE
DT_ATENDIMENTO;;709;8;8;FALSE;2013;FALSE;FALSE
DT_ATENDIMENTO;;768;8;8;FALSE;2014;FALSE;FALSE
DT_ATENDIMENTO;;878;8;8;FALSE;2015;FALSE;FALSE
DT_ATENDIMENTO;;988;1;8;FALSE;2016;FALSE;FALSE
DT_ATENDIMENTO;;1104;1;8;FALSE;2017;FALSE;FALSE
DT_ATENDIMENTO;;1360;1;8;FALSE;2018;FALSE;FALSE
DT_ATENDIMENTO;;1204;1;8;FALSE;2019;FALSE;FALSE
DT_NASCIMENTO;;29026;8;8;FALSE;2008;FALSE;FALSE
DT_NASCIMENTO;;30463;8;8;FALSE;2009;FALSE;FALSE
DT_NASCIMENTO;;32529;8;8;FALSE;2010;FALSE;FALSE
DT_NASCIMENTO;;32933;8;8;FALSE;2011;FALSE;FALSE
DT_NASCIMENTO;;31866;8;8;FALSE;2012;FALSE;FALSE
DT_NASCIMENTO;;32063;8;8;FALSE;2013;FALSE;FALSE
DT_NASCIMENTO;;32464;8;8;FALSE;2014;FALSE;FALSE
DT_NASCIMENTO;;32254;8;8;FALSE;2015;FALSE;FALSE
DT_NASCIMENTO;;36803;8;8;FALSE;2016;FALSE;FALSE
DT_NASCIMENTO;;35705;8;8;FALSE;2017;FALSE;FALSE
DT_NASCIMENTO;;37742;8;8;FALSE;2018;FALSE;FALSE
DT_NASCIMENTO;;37116;8;8;FALSE;2019;FALSE;FALSE
FOLHA;;291;1;3;FALSE;2008;FALSE;FALSE
FOLHA;;646;1;3;FALSE;2009;FALSE;FALSE
FOLHA;;799;1;3;FALSE;2010;FALSE;FALSE
FOLHA;;692;1;3;FALSE;2011;FALSE;FALSE
FOLHA;;585;1;3;FALSE;2012;FALSE;FALSE
FOLHA;;628;1;3;FALSE;2013;FALSE;FALSE
FOLHA;;732;1;3;FALSE;2014;FALSE;FALSE
FOLHA;;344;1;3;FALSE;2015;FALSE;FALSE
FOLHA;;406;1;3;FALSE;2016;FALSE;FALSE
FOLHA;;631;1;3;FALSE;2017;FALSE;FALSE
FOLHA;;650;1;3;FALSE;2018;FALSE;FALSE
FOLHA;;976;1;3;FALSE;2019;FALSE;FALSE
GESTOR;;47;6;6;FALSE;2008;FALSE;FALSE
GESTOR;;55;6;6;FALSE;2009;FALSE;FALSE
GESTOR;;78;6;6;FALSE;2010;FALSE;FALSE
GESTOR;;92;6;6;FALSE;2011;FALSE;FALSE
GESTOR;;96;6;6;FALSE;2012;FALSE;FALSE
GESTOR;;95;6;6;FALSE;2013;FALSE;FALSE
GESTOR;;98;6;6;FALSE;2014;FALSE;FALSE
GESTOR;;96;6;6;FALSE;2015;FALSE;FALSE
GESTOR;;97;6;6;FALSE;2016;FALSE;FALSE
GESTOR;;100;6;6;FALSE;2017;FALSE;FALSE
GESTOR;;100;6;6;FALSE;2018;FALSE;FALSE
GESTOR;;103;6;6;FALSE;2019;FALSE;FALSE
ID_PACIENTE;;310211;7;12;FALSE;2008;FALSE;FALSE
ID_PACIENTE;;347215;7;12;FALSE;2009;FALSE;FALSE
ID_PACIENTE;;514951;7;12;FALSE;2010;FALSE;FALSE
ID_PACIENTE;;660094;7;12;FALSE;2011;FALSE;FALSE
ID_PACIENTE;;512075;7;12;FALSE;2012;FALSE;FALSE
ID_PACIENTE;;548493;5;12;FALSE;2013;FALSE;FALSE
ID_PACIENTE;;534033;5;12;FALSE;2014;FALSE;FALSE
ID_PACIENTE;;482802;5;12;FALSE;2015;FALSE;FALSE
ID_PACIENTE;;519201;5;12;FALSE;2016;FALSE;FALSE
ID_PACIENTE;;604941;5;12;FALSE;2017;FALSE;FALSE
ID_PACIENTE;;833845;5;12;FALSE;2018;FALSE;FALSE
ID_PACIENTE;;424362;5;12;FALSE;2019;FALSE;FALSE
IDADE;;109;1;3;FALSE;2008;FALSE;FALSE
IDADE;;111;1;3;FALSE;2009;FALSE;FALSE
IDADE;;111;1;3;FALSE;2010;FALSE;FALSE
IDADE;;111;1;3;FALSE;2011;FALSE;FALSE
IDADE;;111;1;3;FALSE;2012;FALSE;FALSE
IDADE;;117;1;3;FALSE;2013;FALSE;FALSE
IDADE;;117;1;3;FALSE;2014;FALSE;FALSE
IDADE;;116;1;3;FALSE;2015;FALSE;FALSE
IDADE;;121;1;3;FALSE;2016;FALSE;FALSE
IDADE;;122;1;3;FALSE;2017;FALSE;FALSE
IDADE;;121;1;3;FALSE;2018;FALSE;FALSE
IDADE;;119;1;3;FALSE;2019;FALSE;FALSE
MUNICIPIO_PACIENTE;;195;6;6;FALSE;2008;FALSE;FALSE
MUNICIPIO_PACIENTE;;196;6;6;FALSE;2009;FALSE;FALSE
MUNICIPIO_PACIENTE;;233;6;6;FALSE;2010;FALSE;FALSE
MUNICIPIO_PACIENTE;;428;6;6;FALSE;2011;FALSE;FALSE
MUNICIPIO_PACIENTE;;438;6;6;FALSE;2012;FALSE;FALSE
MUNICIPIO_PACIENTE;;517;6;6;FALSE;2013;FALSE;FALSE
MUNICIPIO_PACIENTE;;712;6;6;FALSE;2014;FALSE;FALSE
MUNICIPIO_PACIENTE;;816;6;6;FALSE;2015;FALSE;FALSE
MUNICIPIO_PACIENTE;;937;6;6;FALSE;2016;FALSE;FALSE
MUNICIPIO_PACIENTE;;1300;6;6;FALSE;2017;FALSE;FALSE
MUNICIPIO_PACIENTE;;1459;6;6;FALSE;2018;FALSE;FALSE
MUNICIPIO_PACIENTE;;1443;6;6;FALSE;2019;FALSE;FALSE
NO_CARATER_ATENDIMENTO;ACIDENTE NO LOCAL DE TRABALHO OU A SERV DA EMPRESA, ACIDENTE NO TRAJETO PARA O TRABALHO, ELETIVO, OUTROS TIPOS DE ACIDENTE DE TRANSITO, OUTROS TIPOS DE LESOES E ENVENENAMENTOS POR AGENTES QUIMICOS OU FISICOS, URGENCIA, NA;6;7;71;FALSE;2008;FALSE;FALSE
NO_CARATER_ATENDIMENTO;ACIDENTE NO LOCAL DE TRABALHO OU A SERV DA EMPRESA, ACIDENTE NO TRAJETO PARA O TRABALHO, ELETIVO, OUTROS TIPOS DE ACIDENTE DE TRANSITO, OUTROS TIPOS DE LESOES E ENVENENAMENTOS POR AGENTES QUIMICOS OU FISICOS, URGENCIA, NA;6;7;71;FALSE;2009;FALSE;FALSE
NO_CARATER_ATENDIMENTO;ACIDENTE NO LOCAL DE TRABALHO OU A SERV DA EMPRESA, ACIDENTE NO TRAJETO PARA O TRABALHO, ELETIVO, OUTROS TIPOS DE ACIDENTE DE TRANSITO, OUTROS TIPOS DE LESOES E ENVENENAMENTOS POR AGENTES QUIMICOS OU FISICOS, URGENCIA, NA;6;7;71;FALSE;2010;FALSE;FALSE
NO_CARATER_ATENDIMENTO;ACIDENTE NO LOCAL DE TRABALHO OU A SERV DA EMPRESA, ACIDENTE NO TRAJETO PARA O TRABALHO, ELETIVO, OUTROS TIPOS DE ACIDENTE DE TRANSITO, OUTROS TIPOS DE LESOES E ENVENENAMENTOS POR AGENTES QUIMICOS OU FISICOS, URGENCIA, NA;6;7;71;FALSE;2011;FALSE;FALSE
NO_CARATER_ATENDIMENTO;ACIDENTE NO LOCAL DE TRABALHO OU A SERV DA EMPRESA, ACIDENTE NO TRAJETO PARA O TRABALHO, ELETIVO, OUTROS TIPOS DE ACIDENTE DE TRANSITO, OUTROS TIPOS DE LESOES E ENVENENAMENTOS POR AGENTES QUIMICOS OU FISICOS, URGENCIA, NA;6;7;71;FALSE;2012;FALSE;FALSE
NO_CARATER_ATENDIMENTO;ACIDENTE NO LOCAL DE TRABALHO OU A SERV DA EMPRESA, ACIDENTE NO TRAJETO PARA O TRABALHO, ELETIVO, OUTROS TIPOS DE ACIDENTE DE TRANSITO, OUTROS TIPOS DE LESOES E ENVENENAMENTOS POR AGENTES QUIMICOS OU FISICOS, URGENCIA;6;7;71;FALSE;2013;FALSE;FALSE
NO_CARATER_ATENDIMENTO;ACIDENTE NO LOCAL DE TRABALHO OU A SERV DA EMPRESA, ACIDENTE NO TRAJETO PARA O TRABALHO, ELETIVO, OUTROS TIPOS DE ACIDENTE DE TRANSITO, OUTROS TIPOS DE LESOES E ENVENENAMENTOS POR AGENTES QUIMICOS OU FISICOS, URGENCIA;6;7;71;FALSE;2014;FALSE;FALSE
NO_CARATER_ATENDIMENTO;ACIDENTE NO LOCAL DE TRABALHO OU A SERV DA EMPRESA, ACIDENTE NO TRAJETO PARA O TRABALHO, ELETIVO, OUTROS TIPOS DE ACIDENTE DE TRANSITO, OUTROS TIPOS DE LESOES E ENVENENAMENTOS POR AGENTES QUIMICOS OU FISICOS, URGENCIA;6;7;71;FALSE;2015;FALSE;FALSE
NO_CARATER_ATENDIMENTO;ACIDENTE NO LOCAL DE TRABALHO OU A SERV DA EMPRESA, ACIDENTE NO TRAJETO PARA O TRABALHO, ELETIVO, OUTROS TIPOS DE ACIDENTE DE TRANSITO, OUTROS TIPOS DE LESOES E ENVENENAMENTOS POR AGENTES QUIMICOS OU FISICOS, URGENCIA;6;7;71;FALSE;2016;FALSE;FALSE
NO_CARATER_ATENDIMENTO;ACIDENTE NO LOCAL DE TRABALHO OU A SERV DA EMPRESA, ACIDENTE NO TRAJETO PARA O TRABALHO, ELETIVO, OUTROS TIPOS DE ACIDENTE DE TRANSITO, OUTROS TIPOS DE LESOES E ENVENENAMENTOS POR AGENTES QUIMICOS OU FISICOS, URGENCIA;6;7;71;FALSE;2017;FALSE;FALSE
NO_CARATER_ATENDIMENTO;ACIDENTE NO LOCAL DE TRABALHO OU A SERV DA EMPRESA, ACIDENTE NO TRAJETO PARA O TRABALHO, ELETIVO, OUTROS TIPOS DE ACIDENTE DE TRANSITO, OUTROS TIPOS DE LESOES E ENVENENAMENTOS POR AGENTES QUIMICOS OU FISICOS, URGENCIA;6;7;71;FALSE;2018;FALSE;FALSE
