variavel;dirty;clean;similaridade
DESC_PROCEDIMENTO_SECUNDARIO;DIAGNOSTICO E/OU ATENDIMENTO DE URGENCIA EM CLINICA CIRURGICA;SEM DEFINICAO;0,623364848465981
DESC_PROCEDIMENTO_SECUNDARIO;DIAGNOSTICO E/OU ATENDIMENTO DE URGENCIA EM CLINICA MEDICA;SEM DEFINICAO;0,623364848465981
DESC_PROCEDIMENTO_SECUNDARIO;RADIOGRAFIA PANORAMICA ;IGNORADO;0,621414146105912
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE CRIOAGLUTININA;SEM DEFINICAO;0,617268021988014
DESC_PROCEDIMENTO_SECUNDARIO;GASOMETRIA (PH PCO2 PO2 BICARBONATO AS2 (EXCESSO OU DEFICIT BASE );SEM DEFINICAO;0,617268021988014
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE CREATININA;SEM DEFINICAO;0,617268021988014
DESC_PROCEDIMENTO_SECUNDARIO;AVALIACAO CLINICA DE MORTE ENCEFALICA EM MENOR DE 2 ANOS;SEM DEFINICAO;0,611890436926624
DESC_PROCEDIMENTO_SECUNDARIO;LAPAROTOMIA EXPLORADORA;IGNORADO;0,610469719706872
DESC_PROCEDIMENTO_SECUNDARIO;MEDIASTINOTOMIA EXPLORADORA PARA-ESTERNAL / POR VIA POSTERIOR;IGNORADO;0,610469719706872
DESC_PROCEDIMENTO_SECUNDARIO;PESQUISA DE GONADOTROFINA CORIONICA;SEM DEFINICAO;0,608969717370441
DESC_PROCEDIMENTO_SECUNDARIO;TRATAMENTO DE COMPLICACOES DE PROCEDIMENTOS CIRURGICOS OU CLINICOS;SEM DEFINICAO;0,606588311982471
DESC_PROCEDIMENTO_SECUNDARIO;PROTESE NAO CONVENCIONAL ARTICULADA PROXIMAL DE MEMBRO INFERIOR;NAO INFORMADO;0,605626931589728
DESC_PROCEDIMENTO_SECUNDARIO;PROTESE NAO CONVENCIONAL ARTICULADA DISTAL DE MEMBRO INFERIOR;NAO INFORMADO;0,605626931589728
DESC_PROCEDIMENTO_SECUNDARIO;EMBOLIZACAO DE MALFORMACAO ARTERIO-VENOSA INTRAPARENQUIMATOSA DO SISTEMA NERVOSO CENTRAL;SEM INFORMACAO;0,598502015839459
DESC_PROCEDIMENTO_SECUNDARIO;EMBOLIZACAO DE MALFORMACAO ARTERIO-VENOSA INTRAPARENQUIMATOSA DO SISTEMA NERVOSO CENTRAL;SEM INFORMACAO;0,598502015839459
DESC_PROCEDIMENTO_SECUNDARIO;DETERMINACAO DE CARIOTIPO EM MEDULA OSSEA E VILOSIDADES CORIONICAS (C/ TECNICA DE BANDAS);SEM DEFINICAO;0,598169589494996
DESC_PROCEDIMENTO_SECUNDARIO;TRATAMENTO DE ENTERITES E COLITES NAO INFECCIOSAS;NAO INFORMADO;0,591967853549445
DESC_PROCEDIMENTO_SECUNDARIO;DETERMINACAO DE CARIOTIPO EM SANGUE PERIFERICO (C/ TECNICA DE BANDAS);SEM DEFINICAO;0,589374544686739
DESC_PROCEDIMENTO_SECUNDARIO;MICROCIRURGIA DE TUMOR MEDULAR COM TECNICA COMPLEMENTAR;SEM DEFINICAO;0,577554619401044
DESC_PROCEDIMENTO_SECUNDARIO;MARCAPASSO CARDIACO MULTIPROGRAMAVEL DE CAMARA UNICA;SEM DEFINICAO;0,577554619401044
DESC_PROCEDIMENTO_SECUNDARIO;TRATAMENTO CIRURGICO DE CRANIOSSINOSTOSE COM SUTURA UNICA;SEM DEFINICAO;0,577554619401044
DESC_PROCEDIMENTO_SECUNDARIO;PROTESE VALVULAR MECANICA DE DUPLO FOLHETO;SEM DEFINICAO;0,577554619401044
DESC_PROCEDIMENTO_SECUNDARIO;MICROCIRURGIA DE TUMOR MEDULAR C/ TECNICA COMPLEMENTAR;SEM DEFINICAO;0,577554619401044
DESC_PROCEDIMENTO_SECUNDARIO;TRATAMENTO CIRURGICO DE BEXIGA NEUROGENICA;SEM DEFINICAO;0,577554619401044
DESC_PROCEDIMENTO_SECUNDARIO;CLIP DE COBALTO DEFINITIVO P/ ANEURISMA;SEM DEFINICAO;0,577505473567905
DESC_PROCEDIMENTO_SECUNDARIO;TACROLIMO 1 MG P/ TRANSPLANTE (POR CAPSULA);FALTANTE;0,577350269189626
DESC_PROCEDIMENTO_SECUNDARIO;CICLOSPORINA 50 MG P/ TRANSPLANTE (POR CAPSULA);FALTANTE;0,577350269189626
DESC_PROCEDIMENTO_SECUNDARIO;TRANSPLANTE DO HALUX P/ O POLEGAR;FALTANTE;0,577350269189626
DESC_PROCEDIMENTO_SECUNDARIO;COLPOPERINEOPLASTIA ANTERIOR E POSTERIOR;FALTANTE;0,577350269189626
DESC_PROCEDIMENTO_SECUNDARIO;CICLOSPORINA 25 MG P/ TRANSPLANTE (POR CAPSULA);FALTANTE;0,577350269189626
DESC_PROCEDIMENTO_SECUNDARIO;REIMPLANTE DO OMBRO ATE O TERCO MEDIO DO ANTEBRACO;FALTANTE;0,577350269189626
DESC_PROCEDIMENTO_SECUNDARIO;REIMPLANTE DO OMBRO ATE O TERCO MEDIO DO ANTEBRACO;FALTANTE;0,577350269189626
DESC_PROCEDIMENTO_SECUNDARIO;TAMPONAMENTO NASAL ANTERIOR E/OU POSTERIOR;FALTANTE;0,577350269189626
DESC_PROCEDIMENTO_SECUNDARIO;SETORECTOMIA / QUADRANTECTOMIA C/ ESVAZIAMENTO GANGLIONAR;FALTANTE;0,577350269189626
DESC_PROCEDIMENTO_SECUNDARIO;TOPOPLASTIA DO TRANSPLANTE;FALTANTE;0,577350269189626
DESC_PROCEDIMENTO_SECUNDARIO;TOCOCARDIOGRAFIA ANTE-PARTO;FALTANTE;0,577350269189626
DESC_PROCEDIMENTO_SECUNDARIO;TACROLIMO 5 MG P/ TRANSPLANTE (POR CAPSULA);FALTANTE;0,577350269189626
DESC_PROCEDIMENTO_SECUNDARIO;SETORECTOMIA / QUADRANTECTOMIA;FALTANTE;0,577350269189626
DESC_PROCEDIMENTO_SECUNDARIO;SIROLIMO 1MG P/ TRANSPLANTE (POR DRAGEA);FALTANTE;0,577350269189626
DESC_PROCEDIMENTO_SECUNDARIO;COMPONENTE CEFALICO P/ ARTROPLASTIA TOTAL DO QUADRIL;FALTANTE;0,577350269189626
DESC_PROCEDIMENTO_SECUNDARIO;COMPONENTE CEFALICO;FALTANTE;0,577350269189626
DESC_PROCEDIMENTO_SECUNDARIO;VITRECTOMIA ANTERIOR;FALTANTE;0,577350269189626
DESC_PROCEDIMENTO_SECUNDARIO;COMPONENTE CEFALICO / POLIETILENO / METAL P/ HEMIARTROPLASTIA BIPOLAR / METALICO P/ HEMIARTROPLASIA MONOPOLAR;FALTANTE;0,577350269189626
DESC_PROCEDIMENTO_SECUNDARIO;COILS EMBOLIZANTE;FALTANTE;0,577350269189626
DESC_PROCEDIMENTO_SECUNDARIO;COLPOPLASTIA ANTERIOR;FALTANTE;0,577350269189626
DESC_PROCEDIMENTO_SECUNDARIO;TORACOTOMIA EXPLORADORA;IGNORADO;0,573149830273833
DESC_PROCEDIMENTO_SECUNDARIO;TORACOTOMIA EXPLORADORA POR TUMOR;IGNORADO;0,573149830273833
DESC_PROCEDIMENTO_SECUNDARIO;PASSAGEM DE SONDA NASO ENTERICA (INCLUI MATERIAL);SEM DEFINICAO;0,570341956797627
DESC_PROCEDIMENTO_SECUNDARIO;AMPUTACAO CONICA DE COLO DE UTERO C/ COLPECTOMIA EM ONCOLOGIA;SEM DEFINICAO;0,56826472215266
DESC_PROCEDIMENTO_SECUNDARIO;DIARIA DE ACOMPANHANTE DE GESTANTE C/ PERNOITE;FALTANTE;0,566138517072298
DESC_PROCEDIMENTO_SECUNDARIO;BIOPSIA DOS TECIDOS MOLES DA BOCA;DESCONHECIDO;0,562786466637882
DESC_PROCEDIMENTO_SECUNDARIO;BIOPSIA DOS TECIDOS MOLES DA BOCA;DESCONHECIDO;0,562786466637882
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE CREATININA NO LIQUIDO AMNIOTICO;SEM DEFINICAO;0,561575600604679
DESC_PROCEDIMENTO_SECUNDARIO;HASTE INTRAMEDULAR NAO BLOQUEADA;NAO INFORMADO;0,558423503278856
DESC_PROCEDIMENTO_SECUNDARIO;HEPATECTOMIA PARCIAL POR TUMOR LOBECTOMIA DIREITA / ESQUERDA;REJEITADO;0,558101543794663
DESC_PROCEDIMENTO_SECUNDARIO;TORACOTOMIA EXPLORADORA EM ONCOLOGIA;IGNORADO;0,553983485136973
DESC_PROCEDIMENTO_SECUNDARIO;EMBOLIZACAO DE MALFORMACAO ARTERIO-VENOSA DURAL SIMPLES DO SISTEMA NERVOSO CENTRAL;SEM INFORMACAO;0,552549709146994
DESC_PROCEDIMENTO_SECUNDARIO;EMBOLIZACAO DE MALFORMACAO ARTERIO-VENOSA DURAL COMPLEXA DO SISTEMA NERVOSO CENTRAL;SEM INFORMACAO;0,552549709146994
DESC_PROCEDIMENTO_SECUNDARIO;EMBOLIZACAO DE MALFORMACAO VASCULAR ARTERIO-VENOSA (INCLUI ESTUDO ANGIOGRAFICO);SEM INFORMACAO;0,552549709146994
DESC_PROCEDIMENTO_SECUNDARIO;EMBOLIZACAO DE MALFORMACAO ARTERIO-VENOSA DURAL COMPLEXA DO SISTEMA NERVOSO CENTRAL;SEM INFORMACAO;0,552549709146994
DESC_PROCEDIMENTO_SECUNDARIO;EMBOLIZACAO DE MALFORMACAO ARTERIO-VENOSA DURAL SIMPLES DO SISTEMA NERVOSO CENTRAL;SEM INFORMACAO;0,552549709146994
DESC_PROCEDIMENTO_SECUNDARIO;TRATAMENTO CIRURGICO DE LESAO AGUDA CAPSULO-LIGAMENTAR MEMBRO INFERIOR (JOELHO / TORNOZELO);NAO INFORMADO;0,552139454744825
DESC_PROCEDIMENTO_SECUNDARIO;TRATAMENTO CIRURGICO DE LESAO AGUDA CAPSULO-LIGAMENTAR MEMBRO INFERIOR (JOELHO / TORNOZELO);NAO INFORMADO;0,552139454744825
DESC_PROCEDIMENTO_SECUNDARIO;TRATAMENTO CIRURGICO DE LESAO EVOLUTIVA FISARIA NO MEMBRO INFERIOR;NAO INFORMADO;0,552139454744825
DESC_PROCEDIMENTO_SECUNDARIO;PESQUISA DE GONADOTROFINA CORIONICA (TESTE DE GRAVIDEZ);SEM DEFINICAO;0,551064019748472
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE SODIO E CLORO NO SUOR (C/ COLETA);SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE IMUNOGLOBULINA M (IGM);SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE COMPLEMENTO C3;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE FOLATO;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE HIDROXIPROLINA;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DRENAGEM DE ABSCESSO DA BOCA E ANEXOS;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE BILIRRUBINA TOTAL E FRACOES;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE FENITOINA;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE LIPASE;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE HEMOGLOBINA;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE BARBITURATOS;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DRENAGEM DE ABSCESSO;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DRENAGEM DE HEMATOMA / ABSCESSO PRE-PERITONEAL;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE TESTOSTERONA;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DRENAGEM C/ BIOPSIA DE PERICARDIO;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE FIBRINOGENIO;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE META-HEMOGLOBINA;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DRENAGEM DE ABSCESSO PERIAMIGDALIANO;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE GALACTOSE;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE TESTOSTERONA LIVRE;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE FATOR II;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE MAGNESIO;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE TIROXINA LIVRE (T4 LIVRE);SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE CERULOPLASMINA;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE GASTRINA;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE PROTEINA C REATIVA;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE ALDOSTERONA;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE TIROXINA (T4);SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE MICROALBUMINA NA URINA;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DRENAGEM DE ABSCESSO PELVICO;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE PORFIRINAS;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE SODIO;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE CALCITONINA;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE RENINA;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE POTASSIO;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DRENAGEM DE ABSCESSO ANU-RETAL;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE FATOR V;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE IMUNOGLOBULINA A (IGA);SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE FERRITINA;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE FATOR VIII;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE 17-ALFA-HIDROXIPROGESTERONA;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE CHUMBO;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE PROLACTINA;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE UREIA;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE PROGESTERONA;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE COBRE;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE METOTREXATO;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE COLESTEROL LDL;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE TRIIODOTIRONINA (T3);SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE CORTISOL;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE HEMOGLOBINA FETAL;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE LITIO;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE ANDROSTENEDIONA;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE CALCIO;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE ALFA-FETOPROTEINA;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE ADRENOCORTICOTROFICO (ACTH);SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;CERCLAGEM DE COLO DO UTERO;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE AMP CICLICO;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE CLORETO;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE ESTRIOL;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE TRANSFERRINA;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE TROPONINA;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE DIHIDROTESTOTERONA (DHT);SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE GLICOSE;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE PLASMINOGENIO;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE HAPTOGLOBINA;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE PROTEINAS TOTAIS;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE AMILASE;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DRENAGEM DE ABSCESSO PROSTATICO;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE TIREOGLOBULINA;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE FERRO SERICO;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE CARBOXI-HEMOGLOBINA;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE IMUNOGLOBULINA E (IGE);SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE LEUCINO-AMINOPEPTIDASE;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DRENAGEM DE PLEURA;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE TRIPTOFANO;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DRENAGEM DE ABSCESSO FARINGEO;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;FENOTIPAGEM DE SISTEMA RH - HR;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE CARBAMAZEPINA;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE FOSFATASE ALCALINA;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;HEPATOTOMIA E DRENAGEM DE ABSCESSO / CISTO;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE ACETONA;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE IMUNOGLOBULINA G (IGG);SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE ZINCO;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DRENAGEM DE ABSCESSO RENAL / PERI-RENAL;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE HEMOGLOBINA GLICOSILADA;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE FATOR X;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE BETA-2-MICROGLOBULINA;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE ALDOLASE;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;TRATAMENTO CLINICO DE COREIA AGUDA;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE PIRUVATO;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE MUCO-PROTEINAS;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DRENAGEM DE HEMATOMA / ABSCESSO RETRO-RETAL;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE PROTEINAS TOTAIS E FRACOES;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;TRATAMENTO CLINICO DE ABSCESSO CEREBRAL;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE COLESTEROL TOTAL;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE FRUTOSE;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE CREATINOFOSFOQUINASE (CPK);SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE COMPLEMENTO C4;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE LACTATO;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;DOSAGEM DE CATECOLAMINAS;SEM DEFINICAO;0,549271959004213
DESC_PROCEDIMENTO_SECUNDARIO;CATETER DE TERMODILUICAO;SEM DEFINICAO;0,549271959004213
